timestamp,buyer,seller,symbol,currency,price,quantity,day
898400,,,ASH_COATED_OSMIUM,XIRECS,9995.0,9,-2
901700,,,ASH_COATED_OSMIUM,XIRECS,9993.0,3,-2
902500,,,ASH_COATED_OSMIUM,XIRECS,9994.0,4,-2
902700,,,ASH_COATED_OSMIUM,XIRECS,9995.0,3,-2
903500,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,-2
905800,,,ASH_COATED_OSMIUM,XIRECS,9995.0,2,-2
906100,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,-2
910600,,,ASH_COATED_OSMIUM,XIRECS,9994.0,7,-2
914300,,,ASH_COATED_OSMIUM,XIRECS,9993.0,4,-2
917400,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,-2
923300,,,ASH_COATED_OSMIUM,XIRECS,10006.0,3,-2
924600,,,ASH_COATED_OSMIUM,XIRECS,9996.0,3,-2
931300,,,ASH_COATED_OSMIUM,XIRECS,10013.0,8,-2
932500,,,ASH_COATED_OSMIUM,XIRECS,9995.0,8,-2
933500,,,ASH_COATED_OSMIUM,XIRECS,10013.0,9,-2
933700,,,ASH_COATED_OSMIUM,XIRECS,10012.0,6,-2
936100,,,ASH_COATED_OSMIUM,XIRECS,9995.0,4,-2
940100,,,ASH_COATED_OSMIUM,XIRECS,9999.0,10,-2
940600,,,ASH_COATED_OSMIUM,XIRECS,9999.0,6,-2
943100,,,ASH_COATED_OSMIUM,XIRECS,9999.0,6,-2
943600,,,ASH_COATED_OSMIUM,XIRECS,10004.0,2,-2
943900,,,ASH_COATED_OSMIUM,XIRECS,9998.0,5,-2
946000,,,ASH_COATED_OSMIUM,XIRECS,9998.0,5,-2
951300,,,ASH_COATED_OSMIUM,XIRECS,9995.0,6,-2
956100,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,-2
957400,,,ASH_COATED_OSMIUM,XIRECS,10006.0,4,-2
959400,,,ASH_COATED_OSMIUM,XIRECS,10006.0,4,-2
960200,,,ASH_COATED_OSMIUM,XIRECS,9989.0,6,-2
963200,,,ASH_COATED_OSMIUM,XIRECS,10005.0,6,-2
964800,,,ASH_COATED_OSMIUM,XIRECS,10006.0,6,-2
966000,,,ASH_COATED_OSMIUM,XIRECS,9987.0,6,-2
967000,,,ASH_COATED_OSMIUM,XIRECS,10004.0,8,-2
973400,,,ASH_COATED_OSMIUM,XIRECS,9986.0,8,-2
973700,,,ASH_COATED_OSMIUM,XIRECS,10002.0,2,-2
974900,,,ASH_COATED_OSMIUM,XIRECS,9986.0,6,-2
976500,,,ASH_COATED_OSMIUM,XIRECS,9985.0,6,-2
977100,,,ASH_COATED_OSMIUM,XIRECS,10001.0,7,-2
980800,,,ASH_COATED_OSMIUM,XIRECS,10000.0,3,-2
988000,,,ASH_COATED_OSMIUM,XIRECS,9981.0,4,-2
992000,,,ASH_COATED_OSMIUM,XIRECS,9983.0,4,-2
994200,,,ASH_COATED_OSMIUM,XIRECS,10002.0,2,-2
995300,,,ASH_COATED_OSMIUM,XIRECS,10001.0,6,-2
1000,,,INTARIAN_PEPPER_ROOT,XIRECS,9995.0,7,-2
4000,,,INTARIAN_PEPPER_ROOT,XIRECS,10007.0,7,-2
10500,,,INTARIAN_PEPPER_ROOT,XIRECS,10013.0,5,-2
12600,,,INTARIAN_PEPPER_ROOT,XIRECS,10018.0,3,-2
15000,,,INTARIAN_PEPPER_ROOT,XIRECS,10021.0,7,-2
15600,,,INTARIAN_PEPPER_ROOT,XIRECS,10021.0,3,-2
20200,,,INTARIAN_PEPPER_ROOT,XIRECS,10026.0,6,-2
21500,,,INTARIAN_PEPPER_ROOT,XIRECS,10027.0,4,-2
22600,,,INTARIAN_PEPPER_ROOT,XIRECS,10019.0,3,-2
22600,,,INTARIAN_PEPPER_ROOT,XIRECS,10019.0,4,-2
28200,,,INTARIAN_PEPPER_ROOT,XIRECS,10034.0,6,-2
29300,,,INTARIAN_PEPPER_ROOT,XIRECS,10021.0,6,-2
29400,,,INTARIAN_PEPPER_ROOT,XIRECS,10035.0,7,-2
32800,,,INTARIAN_PEPPER_ROOT,XIRECS,10038.0,3,-2
35200,,,INTARIAN_PEPPER_ROOT,XIRECS,10032.0,5,-2
37900,,,INTARIAN_PEPPER_ROOT,XIRECS,10040.0,4,-2
38600,,,INTARIAN_PEPPER_ROOT,XIRECS,10033.0,6,-2
42500,,,INTARIAN_PEPPER_ROOT,XIRECS,10037.0,3,-2
45900,,,INTARIAN_PEPPER_ROOT,XIRECS,10038.0,6,-2
46400,,,INTARIAN_PEPPER_ROOT,XIRECS,10049.0,4,-2
52900,,,INTARIAN_PEPPER_ROOT,XIRECS,10049.0,6,-2
53000,,,INTARIAN_PEPPER_ROOT,XIRECS,10049.0,6,-2
53800,,,INTARIAN_PEPPER_ROOT,XIRECS,10048.0,4,-2
55300,,,INTARIAN_PEPPER_ROOT,XIRECS,10052.0,7,-2
57200,,,INTARIAN_PEPPER_ROOT,XIRECS,10060.0,8,-2
60900,,,INTARIAN_PEPPER_ROOT,XIRECS,10066.0,6,-2
61700,,,INTARIAN_PEPPER_ROOT,XIRECS,10064.0,5,-2
64800,,,INTARIAN_PEPPER_ROOT,XIRECS,10059.0,7,-2
72400,,,INTARIAN_PEPPER_ROOT,XIRECS,10067.0,5,-2
73400,,,INTARIAN_PEPPER_ROOT,XIRECS,10079.0,3,-2
86600,,,INTARIAN_PEPPER_ROOT,XIRECS,10083.0,3,-2
88100,,,INTARIAN_PEPPER_ROOT,XIRECS,10094.0,6,-2
89000,,,INTARIAN_PEPPER_ROOT,XIRECS,10095.0,6,-2
91200,,,INTARIAN_PEPPER_ROOT,XIRECS,10086.0,5,-2
91900,,,INTARIAN_PEPPER_ROOT,XIRECS,10084.0,7,-2
98600,,,INTARIAN_PEPPER_ROOT,XIRECS,10101.0,3,-2
102000,,,INTARIAN_PEPPER_ROOT,XIRECS,10096.0,7,-2
108200,,,INTARIAN_PEPPER_ROOT,XIRECS,10114.0,6,-2
114500,,,INTARIAN_PEPPER_ROOT,XIRECS,10120.0,4,-2
117700,,,INTARIAN_PEPPER_ROOT,XIRECS,10114.0,8,-2
123300,,,INTARIAN_PEPPER_ROOT,XIRECS,10129.0,4,-2
129400,,,INTARIAN_PEPPER_ROOT,XIRECS,10132.0,5,-2
130000,,,INTARIAN_PEPPER_ROOT,XIRECS,10124.0,4,-2
131400,,,INTARIAN_PEPPER_ROOT,XIRECS,10139.0,5,-2
134600,,,INTARIAN_PEPPER_ROOT,XIRECS,10129.0,5,-2
136200,,,INTARIAN_PEPPER_ROOT,XIRECS,10139.0,7,-2
141800,,,INTARIAN_PEPPER_ROOT,XIRECS,10136.0,5,-2
144100,,,INTARIAN_PEPPER_ROOT,XIRECS,10136.0,3,-2
148600,,,INTARIAN_PEPPER_ROOT,XIRECS,10154.0,7,-2
149300,,,INTARIAN_PEPPER_ROOT,XIRECS,10144.0,3,-2
155500,,,INTARIAN_PEPPER_ROOT,XIRECS,10152.0,4,-2
156300,,,INTARIAN_PEPPER_ROOT,XIRECS,10151.0,3,-2
156800,,,INTARIAN_PEPPER_ROOT,XIRECS,10159.0,3,-2
159700,,,INTARIAN_PEPPER_ROOT,XIRECS,10156.0,7,-2
165400,,,INTARIAN_PEPPER_ROOT,XIRECS,10171.0,4,-2
169300,,,INTARIAN_PEPPER_ROOT,XIRECS,10164.0,3,-2
175000,,,INTARIAN_PEPPER_ROOT,XIRECS,10181.0,3,-2
178600,,,INTARIAN_PEPPER_ROOT,XIRECS,10175.0,4,-2
184500,,,INTARIAN_PEPPER_ROOT,XIRECS,10190.0,7,-2
184900,,,INTARIAN_PEPPER_ROOT,XIRECS,10177.0,3,-2
185600,,,INTARIAN_PEPPER_ROOT,XIRECS,10191.0,5,-2
189700,,,INTARIAN_PEPPER_ROOT,XIRECS,10192.0,6,-2
190200,,,INTARIAN_PEPPER_ROOT,XIRECS,10196.0,3,-2
193900,,,INTARIAN_PEPPER_ROOT,XIRECS,10199.0,6,-2
202400,,,INTARIAN_PEPPER_ROOT,XIRECS,10197.0,6,-2
203300,,,INTARIAN_PEPPER_ROOT,XIRECS,10198.0,6,-2
205000,,,INTARIAN_PEPPER_ROOT,XIRECS,10208.0,7,-2
206100,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,6,-2
206400,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,4,-2
207300,,,INTARIAN_PEPPER_ROOT,XIRECS,10202.0,5,-2
208200,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,7,-2
208700,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,4,-2
210300,,,INTARIAN_PEPPER_ROOT,XIRECS,10216.0,5,-2
212300,,,INTARIAN_PEPPER_ROOT,XIRECS,10218.0,6,-2
218400,,,INTARIAN_PEPPER_ROOT,XIRECS,10213.0,7,-2
219700,,,INTARIAN_PEPPER_ROOT,XIRECS,10225.0,3,-2
219900,,,INTARIAN_PEPPER_ROOT,XIRECS,10214.0,3,-2
221200,,,INTARIAN_PEPPER_ROOT,XIRECS,10218.0,8,-2
221600,,,INTARIAN_PEPPER_ROOT,XIRECS,10227.0,6,-2
225400,,,INTARIAN_PEPPER_ROOT,XIRECS,10228.0,3,-2
226400,,,INTARIAN_PEPPER_ROOT,XIRECS,10232.0,5,-2
231300,,,INTARIAN_PEPPER_ROOT,XIRECS,10234.0,7,-2
231500,,,INTARIAN_PEPPER_ROOT,XIRECS,10226.0,5,-2
231600,,,INTARIAN_PEPPER_ROOT,XIRECS,10237.0,4,-2
234600,,,INTARIAN_PEPPER_ROOT,XIRECS,10229.0,5,-2
235900,,,INTARIAN_PEPPER_ROOT,XIRECS,10244.0,6,-2
241600,,,INTARIAN_PEPPER_ROOT,XIRECS,10247.0,7,-2
243300,,,INTARIAN_PEPPER_ROOT,XIRECS,10246.0,4,-2
246100,,,INTARIAN_PEPPER_ROOT,XIRECS,10240.0,5,-2
248400,,,INTARIAN_PEPPER_ROOT,XIRECS,10257.0,7,-2
250000,,,INTARIAN_PEPPER_ROOT,XIRECS,10244.0,5,-2
250900,,,INTARIAN_PEPPER_ROOT,XIRECS,10257.0,7,-2
253000,,,INTARIAN_PEPPER_ROOT,XIRECS,10249.0,4,-2
262700,,,INTARIAN_PEPPER_ROOT,XIRECS,10265.0,3,-2
264000,,,INTARIAN_PEPPER_ROOT,XIRECS,10260.0,6,-2
265700,,,INTARIAN_PEPPER_ROOT,XIRECS,10274.0,4,-2
268700,,,INTARIAN_PEPPER_ROOT,XIRECS,10265.0,5,-2
275500,,,INTARIAN_PEPPER_ROOT,XIRECS,10270.0,6,-2
282300,,,INTARIAN_PEPPER_ROOT,XIRECS,10277.0,5,-2
283000,,,INTARIAN_PEPPER_ROOT,XIRECS,10289.0,5,-2
286200,,,INTARIAN_PEPPER_ROOT,XIRECS,10292.0,4,-2
288800,,,INTARIAN_PEPPER_ROOT,XIRECS,10283.0,5,-2
289000,,,INTARIAN_PEPPER_ROOT,XIRECS,10292.0,5,-2
292300,,,INTARIAN_PEPPER_ROOT,XIRECS,10298.0,7,-2
295100,,,INTARIAN_PEPPER_ROOT,XIRECS,10292.0,7,-2
298900,,,INTARIAN_PEPPER_ROOT,XIRECS,10291.0,3,-2
301900,,,INTARIAN_PEPPER_ROOT,XIRECS,10310.0,7,-2
311700,,,INTARIAN_PEPPER_ROOT,XIRECS,10317.0,7,-2
313600,,,INTARIAN_PEPPER_ROOT,XIRECS,10310.0,4,-2
314500,,,INTARIAN_PEPPER_ROOT,XIRECS,10309.0,5,-2
314800,,,INTARIAN_PEPPER_ROOT,XIRECS,10311.0,4,-2
321000,,,INTARIAN_PEPPER_ROOT,XIRECS,10317.0,6,-2
324800,,,INTARIAN_PEPPER_ROOT,XIRECS,10319.0,4,-2
326300,,,INTARIAN_PEPPER_ROOT,XIRECS,10321.0,7,-2
329100,,,INTARIAN_PEPPER_ROOT,XIRECS,10332.0,6,-2
334500,,,INTARIAN_PEPPER_ROOT,XIRECS,10331.0,5,-2
336400,,,INTARIAN_PEPPER_ROOT,XIRECS,10342.0,5,-2
340200,,,INTARIAN_PEPPER_ROOT,XIRECS,10348.0,3,-2
342200,,,INTARIAN_PEPPER_ROOT,XIRECS,10350.0,7,-2
344500,,,INTARIAN_PEPPER_ROOT,XIRECS,10339.0,7,-2
344500,,,INTARIAN_PEPPER_ROOT,XIRECS,10341.0,8,-2
345500,,,INTARIAN_PEPPER_ROOT,XIRECS,10340.0,6,-2
346700,,,INTARIAN_PEPPER_ROOT,XIRECS,10338.0,3,-2
347100,,,INTARIAN_PEPPER_ROOT,XIRECS,10355.0,7,-2
348000,,,INTARIAN_PEPPER_ROOT,XIRECS,10351.0,4,-2
349500,,,INTARIAN_PEPPER_ROOT,XIRECS,10344.0,7,-2
350200,,,INTARIAN_PEPPER_ROOT,XIRECS,10356.0,5,-2
352000,,,INTARIAN_PEPPER_ROOT,XIRECS,10355.0,8,-2
357200,,,INTARIAN_PEPPER_ROOT,XIRECS,10352.0,6,-2
358100,,,INTARIAN_PEPPER_ROOT,XIRECS,10360.0,7,-2
362100,,,INTARIAN_PEPPER_ROOT,XIRECS,10356.0,6,-2
363400,,,INTARIAN_PEPPER_ROOT,XIRECS,10358.0,5,-2
372700,,,INTARIAN_PEPPER_ROOT,XIRECS,10364.0,3,-2
377700,,,INTARIAN_PEPPER_ROOT,XIRECS,10383.0,6,-2
382000,,,INTARIAN_PEPPER_ROOT,XIRECS,10388.0,5,-2
383600,,,INTARIAN_PEPPER_ROOT,XIRECS,10380.0,3,-2
387800,,,INTARIAN_PEPPER_ROOT,XIRECS,10393.0,5,-2
388800,,,INTARIAN_PEPPER_ROOT,XIRECS,10383.0,3,-2
394900,,,INTARIAN_PEPPER_ROOT,XIRECS,10387.0,7,-2
395400,,,INTARIAN_PEPPER_ROOT,XIRECS,10398.0,7,-2
396000,,,INTARIAN_PEPPER_ROOT,XIRECS,10390.0,4,-2
402600,,,INTARIAN_PEPPER_ROOT,XIRECS,10394.0,3,-2
402900,,,INTARIAN_PEPPER_ROOT,XIRECS,10397.0,7,-2
403700,,,INTARIAN_PEPPER_ROOT,XIRECS,10395.0,5,-2
407200,,,INTARIAN_PEPPER_ROOT,XIRECS,10404.0,7,-2
407500,,,INTARIAN_PEPPER_ROOT,XIRECS,10413.0,5,-2
410900,,,INTARIAN_PEPPER_ROOT,XIRECS,10417.0,3,-2
413000,,,INTARIAN_PEPPER_ROOT,XIRECS,10416.0,3,-2
419500,,,INTARIAN_PEPPER_ROOT,XIRECS,10425.0,6,-2
430400,,,INTARIAN_PEPPER_ROOT,XIRECS,10422.0,5,-2
433200,,,INTARIAN_PEPPER_ROOT,XIRECS,10439.0,7,-2
433600,,,INTARIAN_PEPPER_ROOT,XIRECS,10442.0,7,-2
434800,,,INTARIAN_PEPPER_ROOT,XIRECS,10441.0,4,-2
442400,,,INTARIAN_PEPPER_ROOT,XIRECS,10439.0,8,-2
443400,,,INTARIAN_PEPPER_ROOT,XIRECS,10440.0,6,-2
457900,,,INTARIAN_PEPPER_ROOT,XIRECS,10452.0,4,-2
461000,,,INTARIAN_PEPPER_ROOT,XIRECS,10467.0,5,-2
467000,,,INTARIAN_PEPPER_ROOT,XIRECS,10473.0,6,-2
468800,,,INTARIAN_PEPPER_ROOT,XIRECS,10463.0,6,-2
469100,,,INTARIAN_PEPPER_ROOT,XIRECS,10463.0,3,-2
472900,,,INTARIAN_PEPPER_ROOT,XIRECS,10467.0,3,-2
473700,,,INTARIAN_PEPPER_ROOT,XIRECS,10468.0,3,-2
475500,,,INTARIAN_PEPPER_ROOT,XIRECS,10481.0,7,-2
478200,,,INTARIAN_PEPPER_ROOT,XIRECS,10481.0,6,-2
481300,,,INTARIAN_PEPPER_ROOT,XIRECS,10490.0,4,-2
487400,,,INTARIAN_PEPPER_ROOT,XIRECS,10493.0,6,-2
489600,,,INTARIAN_PEPPER_ROOT,XIRECS,10486.0,6,-2
501200,,,INTARIAN_PEPPER_ROOT,XIRECS,10507.0,5,-2
502300,,,INTARIAN_PEPPER_ROOT,XIRECS,10497.0,3,-2
505500,,,INTARIAN_PEPPER_ROOT,XIRECS,10511.0,5,-2
507600,,,INTARIAN_PEPPER_ROOT,XIRECS,10513.0,3,-2
508100,,,INTARIAN_PEPPER_ROOT,XIRECS,10511.0,6,-2
509500,,,INTARIAN_PEPPER_ROOT,XIRECS,10504.0,5,-2
511400,,,INTARIAN_PEPPER_ROOT,XIRECS,10508.0,3,-2
512000,,,INTARIAN_PEPPER_ROOT,XIRECS,10506.0,3,-2
514700,,,INTARIAN_PEPPER_ROOT,XIRECS,10509.0,7,-2
520500,,,INTARIAN_PEPPER_ROOT,XIRECS,10515.0,6,-2
522200,,,INTARIAN_PEPPER_ROOT,XIRECS,10516.0,6,-2
523000,,,INTARIAN_PEPPER_ROOT,XIRECS,10519.0,8,-2
526200,,,INTARIAN_PEPPER_ROOT,XIRECS,10523.0,3,-2
528000,,,INTARIAN_PEPPER_ROOT,XIRECS,10524.0,4,-2
530100,,,INTARIAN_PEPPER_ROOT,XIRECS,10533.0,6,-2
533500,,,INTARIAN_PEPPER_ROOT,XIRECS,10528.0,7,-2
533800,,,INTARIAN_PEPPER_ROOT,XIRECS,10540.0,6,-2
535700,,,INTARIAN_PEPPER_ROOT,XIRECS,10532.0,5,-2
537900,,,INTARIAN_PEPPER_ROOT,XIRECS,10540.0,6,-2
543000,,,INTARIAN_PEPPER_ROOT,XIRECS,10546.0,7,-2
545000,,,INTARIAN_PEPPER_ROOT,XIRECS,10551.0,7,-2
546800,,,INTARIAN_PEPPER_ROOT,XIRECS,10553.0,7,-2
547100,,,INTARIAN_PEPPER_ROOT,XIRECS,10543.0,5,-2
547700,,,INTARIAN_PEPPER_ROOT,XIRECS,10553.0,7,-2
550400,,,INTARIAN_PEPPER_ROOT,XIRECS,10559.0,7,-2
560900,,,INTARIAN_PEPPER_ROOT,XIRECS,10567.0,7,-2
570300,,,INTARIAN_PEPPER_ROOT,XIRECS,10565.0,4,-2
571800,,,INTARIAN_PEPPER_ROOT,XIRECS,10574.0,3,-2
574400,,,INTARIAN_PEPPER_ROOT,XIRECS,10577.0,6,-2
575600,,,INTARIAN_PEPPER_ROOT,XIRECS,10570.0,5,-2
583100,,,INTARIAN_PEPPER_ROOT,XIRECS,10589.0,5,-2
585300,,,INTARIAN_PEPPER_ROOT,XIRECS,10580.0,7,-2
586100,,,INTARIAN_PEPPER_ROOT,XIRECS,10592.0,6,-2
586900,,,INTARIAN_PEPPER_ROOT,XIRECS,10581.0,6,-2
590600,,,INTARIAN_PEPPER_ROOT,XIRECS,10596.0,5,-2
593300,,,INTARIAN_PEPPER_ROOT,XIRECS,10588.0,3,-2
597300,,,INTARIAN_PEPPER_ROOT,XIRECS,10603.0,3,-2
597600,,,INTARIAN_PEPPER_ROOT,XIRECS,10592.0,4,-2
601400,,,INTARIAN_PEPPER_ROOT,XIRECS,10596.0,6,-2
601700,,,INTARIAN_PEPPER_ROOT,XIRECS,10610.0,3,-2
609200,,,INTARIAN_PEPPER_ROOT,XIRECS,10618.0,3,-2
610400,,,INTARIAN_PEPPER_ROOT,XIRECS,10613.0,7,-2
611200,,,INTARIAN_PEPPER_ROOT,XIRECS,10608.0,4,-2
612600,,,INTARIAN_PEPPER_ROOT,XIRECS,10604.0,5,-2
613000,,,INTARIAN_PEPPER_ROOT,XIRECS,10621.0,3,-2
613900,,,INTARIAN_PEPPER_ROOT,XIRECS,10620.0,5,-2
614900,,,INTARIAN_PEPPER_ROOT,XIRECS,10611.0,5,-2
615400,,,INTARIAN_PEPPER_ROOT,XIRECS,10610.0,5,-2
625500,,,INTARIAN_PEPPER_ROOT,XIRECS,10631.0,3,-2
628300,,,INTARIAN_PEPPER_ROOT,XIRECS,10622.0,5,-2
628400,,,INTARIAN_PEPPER_ROOT,XIRECS,10620.0,6,-2
628700,,,INTARIAN_PEPPER_ROOT,XIRECS,10631.0,5,-2
631400,,,INTARIAN_PEPPER_ROOT,XIRECS,10637.0,4,-2
636400,,,INTARIAN_PEPPER_ROOT,XIRECS,10642.0,3,-2
639200,,,INTARIAN_PEPPER_ROOT,XIRECS,10631.0,3,-2
640500,,,INTARIAN_PEPPER_ROOT,XIRECS,10646.0,7,-2
644600,,,INTARIAN_PEPPER_ROOT,XIRECS,10639.0,6,-2
648000,,,INTARIAN_PEPPER_ROOT,XIRECS,10654.0,3,-2
650300,,,INTARIAN_PEPPER_ROOT,XIRECS,10644.0,7,-2
652900,,,INTARIAN_PEPPER_ROOT,XIRECS,10659.0,3,-2
654100,,,INTARIAN_PEPPER_ROOT,XIRECS,10646.0,4,-2
654200,,,INTARIAN_PEPPER_ROOT,XIRECS,10660.0,3,-2
655500,,,INTARIAN_PEPPER_ROOT,XIRECS,10652.0,6,-2
659100,,,INTARIAN_PEPPER_ROOT,XIRECS,10655.0,4,-2
662300,,,INTARIAN_PEPPER_ROOT,XIRECS,10668.0,4,-2
662600,,,INTARIAN_PEPPER_ROOT,XIRECS,10659.0,3,-2
669500,,,INTARIAN_PEPPER_ROOT,XIRECS,10675.0,6,-2
671700,,,INTARIAN_PEPPER_ROOT,XIRECS,10666.0,7,-2
676600,,,INTARIAN_PEPPER_ROOT,XIRECS,10682.0,3,-2
681300,,,INTARIAN_PEPPER_ROOT,XIRECS,10679.0,7,-2
687800,,,INTARIAN_PEPPER_ROOT,XIRECS,10691.0,5,-2
688100,,,INTARIAN_PEPPER_ROOT,XIRECS,10697.0,3,-2
693200,,,INTARIAN_PEPPER_ROOT,XIRECS,10689.0,5,-2
698300,,,INTARIAN_PEPPER_ROOT,XIRECS,10704.0,3,-2
701400,,,INTARIAN_PEPPER_ROOT,XIRECS,10707.0,3,-2
703900,,,INTARIAN_PEPPER_ROOT,XIRECS,10698.0,3,-2
709300,,,INTARIAN_PEPPER_ROOT,XIRECS,10715.0,5,-2
711700,,,INTARIAN_PEPPER_ROOT,XIRECS,10706.0,7,-2
713000,,,INTARIAN_PEPPER_ROOT,XIRECS,10719.0,6,-2
718100,,,INTARIAN_PEPPER_ROOT,XIRECS,10712.0,3,-2
719800,,,INTARIAN_PEPPER_ROOT,XIRECS,10714.0,7,-2
721900,,,INTARIAN_PEPPER_ROOT,XIRECS,10716.0,6,-2
724100,,,INTARIAN_PEPPER_ROOT,XIRECS,10720.0,8,-2
727600,,,INTARIAN_PEPPER_ROOT,XIRECS,10733.0,6,-2
728900,,,INTARIAN_PEPPER_ROOT,XIRECS,10735.0,4,-2
738200,,,INTARIAN_PEPPER_ROOT,XIRECS,10732.0,5,-2
742500,,,INTARIAN_PEPPER_ROOT,XIRECS,10737.0,4,-2
742800,,,INTARIAN_PEPPER_ROOT,XIRECS,10749.0,3,-2
745000,,,INTARIAN_PEPPER_ROOT,XIRECS,10739.0,3,-2
747000,,,INTARIAN_PEPPER_ROOT,XIRECS,10753.0,3,-2
748600,,,INTARIAN_PEPPER_ROOT,XIRECS,10743.0,4,-2
749100,,,INTARIAN_PEPPER_ROOT,XIRECS,10743.0,6,-2
750500,,,INTARIAN_PEPPER_ROOT,XIRECS,10747.0,3,-2
756600,,,INTARIAN_PEPPER_ROOT,XIRECS,10762.0,5,-2
759800,,,INTARIAN_PEPPER_ROOT,XIRECS,10763.0,5,-2
765600,,,INTARIAN_PEPPER_ROOT,XIRECS,10768.0,4,-2
767800,,,INTARIAN_PEPPER_ROOT,XIRECS,10762.0,6,-2
771000,,,INTARIAN_PEPPER_ROOT,XIRECS,10767.0,8,-2
771100,,,INTARIAN_PEPPER_ROOT,XIRECS,10774.0,6,-2
777000,,,INTARIAN_PEPPER_ROOT,XIRECS,10771.0,6,-2
778300,,,INTARIAN_PEPPER_ROOT,XIRECS,10784.0,6,-2
782000,,,INTARIAN_PEPPER_ROOT,XIRECS,10788.0,3,-2
783900,,,INTARIAN_PEPPER_ROOT,XIRECS,10778.0,3,-2
784100,,,INTARIAN_PEPPER_ROOT,XIRECS,10786.0,4,-2
787900,,,INTARIAN_PEPPER_ROOT,XIRECS,10794.0,5,-2
789700,,,INTARIAN_PEPPER_ROOT,XIRECS,10796.0,6,-2
790600,,,INTARIAN_PEPPER_ROOT,XIRECS,10787.0,4,-2
794200,,,INTARIAN_PEPPER_ROOT,XIRECS,10788.0,5,-2
794700,,,INTARIAN_PEPPER_ROOT,XIRECS,10791.0,4,-2
795300,,,INTARIAN_PEPPER_ROOT,XIRECS,10798.0,7,-2
795500,,,INTARIAN_PEPPER_ROOT,XIRECS,10787.0,4,-2
795900,,,INTARIAN_PEPPER_ROOT,XIRECS,10790.0,3,-2
796600,,,INTARIAN_PEPPER_ROOT,XIRECS,10793.0,6,-2
797900,,,INTARIAN_PEPPER_ROOT,XIRECS,10806.0,6,-2
800000,,,INTARIAN_PEPPER_ROOT,XIRECS,10794.0,4,-2
801600,,,INTARIAN_PEPPER_ROOT,XIRECS,10796.0,5,-2
804600,,,INTARIAN_PEPPER_ROOT,XIRECS,10811.0,5,-2
809500,,,INTARIAN_PEPPER_ROOT,XIRECS,10815.0,7,-2
811000,,,INTARIAN_PEPPER_ROOT,XIRECS,10814.0,3,-2
822000,,,INTARIAN_PEPPER_ROOT,XIRECS,10813.0,3,-2
826500,,,INTARIAN_PEPPER_ROOT,XIRECS,10821.0,7,-2
832500,,,INTARIAN_PEPPER_ROOT,XIRECS,10838.0,3,-2
835400,,,INTARIAN_PEPPER_ROOT,XIRECS,10829.0,3,-2
839600,,,INTARIAN_PEPPER_ROOT,XIRECS,10846.0,5,-2
840000,,,INTARIAN_PEPPER_ROOT,XIRECS,10834.0,6,-2
840200,,,INTARIAN_PEPPER_ROOT,XIRECS,10846.0,4,-2
840600,,,INTARIAN_PEPPER_ROOT,XIRECS,10835.0,6,-2
841200,,,INTARIAN_PEPPER_ROOT,XIRECS,10850.0,4,-2
841700,,,INTARIAN_PEPPER_ROOT,XIRECS,10848.0,7,-2
844700,,,INTARIAN_PEPPER_ROOT,XIRECS,10839.0,6,-2
845800,,,INTARIAN_PEPPER_ROOT,XIRECS,10837.0,4,-2
851800,,,INTARIAN_PEPPER_ROOT,XIRECS,10860.0,4,-2
864600,,,INTARIAN_PEPPER_ROOT,XIRECS,10859.0,5,-2
868000,,,INTARIAN_PEPPER_ROOT,XIRECS,10864.0,3,-2
868500,,,INTARIAN_PEPPER_ROOT,XIRECS,10866.0,6,-2
869200,,,INTARIAN_PEPPER_ROOT,XIRECS,10878.0,4,-2
870000,,,INTARIAN_PEPPER_ROOT,XIRECS,10866.0,5,-2
875400,,,INTARIAN_PEPPER_ROOT,XIRECS,10881.0,6,-2
883900,,,INTARIAN_PEPPER_ROOT,XIRECS,10875.0,5,-2
888900,,,INTARIAN_PEPPER_ROOT,XIRECS,10895.0,3,-2
893700,,,INTARIAN_PEPPER_ROOT,XIRECS,10900.0,5,-2
894100,,,INTARIAN_PEPPER_ROOT,XIRECS,10900.0,6,-2
896800,,,INTARIAN_PEPPER_ROOT,XIRECS,10891.0,3,-2
899300,,,INTARIAN_PEPPER_ROOT,XIRECS,10905.0,3,-2
901000,,,INTARIAN_PEPPER_ROOT,XIRECS,10904.0,7,-2
903300,,,INTARIAN_PEPPER_ROOT,XIRECS,10895.0,6,-2
904100,,,INTARIAN_PEPPER_ROOT,XIRECS,10910.0,5,-2
905100,,,INTARIAN_PEPPER_ROOT,XIRECS,10899.0,3,-2
905700,,,INTARIAN_PEPPER_ROOT,XIRECS,10900.0,7,-2
907500,,,INTARIAN_PEPPER_ROOT,XIRECS,10913.0,4,-2
910200,,,INTARIAN_PEPPER_ROOT,XIRECS,10906.0,6,-2
911400,,,INTARIAN_PEPPER_ROOT,XIRECS,10908.0,6,-2
