timestamp,buyer,seller,symbol,currency,price,quantity,day,trade_notional
777000,,,ASH_COATED_OSMIUM,XIRECS,10008.0,6,-2,60048.0
778400,,,ASH_COATED_OSMIUM,XIRECS,9995.0,5,-2,49975.0
786600,,,ASH_COATED_OSMIUM,XIRECS,9989.0,2,-2,19978.0
788400,,,ASH_COATED_OSMIUM,XIRECS,10003.0,5,-2,50015.0
790200,,,ASH_COATED_OSMIUM,XIRECS,9988.0,3,-2,29964.0
791700,,,ASH_COATED_OSMIUM,XIRECS,9987.0,2,-2,19974.0
792800,,,ASH_COATED_OSMIUM,XIRECS,10005.0,7,-2,70035.0
795100,,,ASH_COATED_OSMIUM,XIRECS,9987.0,3,-2,29961.0
796500,,,ASH_COATED_OSMIUM,XIRECS,9986.0,4,-2,39944.0
799600,,,ASH_COATED_OSMIUM,XIRECS,10006.0,7,-2,70042.0
800100,,,ASH_COATED_OSMIUM,XIRECS,9988.0,3,-2,29964.0
801800,,,ASH_COATED_OSMIUM,XIRECS,9987.0,2,-2,19974.0
803900,,,ASH_COATED_OSMIUM,XIRECS,9986.0,2,-2,19972.0
804900,,,ASH_COATED_OSMIUM,XIRECS,10003.0,5,-2,50015.0
808400,,,ASH_COATED_OSMIUM,XIRECS,10001.0,8,-2,80008.0
809500,,,ASH_COATED_OSMIUM,XIRECS,9999.0,3,-2,29997.0
814300,,,ASH_COATED_OSMIUM,XIRECS,10002.0,3,-2,30006.0
817900,,,ASH_COATED_OSMIUM,XIRECS,9988.0,10,-2,99880.0
821000,,,ASH_COATED_OSMIUM,XIRECS,9998.0,4,-2,39992.0
822700,,,ASH_COATED_OSMIUM,XIRECS,10005.0,7,-2,70035.0
830100,,,ASH_COATED_OSMIUM,XIRECS,9990.0,5,-2,49950.0
830500,,,ASH_COATED_OSMIUM,XIRECS,10009.0,6,-2,60054.0
830700,,,ASH_COATED_OSMIUM,XIRECS,9991.0,9,-2,89919.0
831800,,,ASH_COATED_OSMIUM,XIRECS,10011.0,2,-2,20022.0
832300,,,ASH_COATED_OSMIUM,XIRECS,10010.0,4,-2,40040.0
833300,,,ASH_COATED_OSMIUM,XIRECS,9996.0,8,-2,79968.0
834300,,,ASH_COATED_OSMIUM,XIRECS,10011.0,5,-2,50055.0
835200,,,ASH_COATED_OSMIUM,XIRECS,10011.0,2,-2,20022.0
836900,,,ASH_COATED_OSMIUM,XIRECS,9995.0,5,-2,49975.0
837000,,,ASH_COATED_OSMIUM,XIRECS,10014.0,4,-2,40056.0
840000,,,ASH_COATED_OSMIUM,XIRECS,10010.0,5,-2,50050.0
841100,,,ASH_COATED_OSMIUM,XIRECS,9995.0,5,-2,49975.0
842200,,,ASH_COATED_OSMIUM,XIRECS,9996.0,5,-2,49980.0
846300,,,ASH_COATED_OSMIUM,XIRECS,10011.0,5,-2,50055.0
850000,,,ASH_COATED_OSMIUM,XIRECS,9996.0,10,-2,99960.0
850600,,,ASH_COATED_OSMIUM,XIRECS,9992.0,3,-2,29976.0
851200,,,ASH_COATED_OSMIUM,XIRECS,10011.0,6,-2,60066.0
853400,,,ASH_COATED_OSMIUM,XIRECS,9993.0,4,-2,39972.0
858400,,,ASH_COATED_OSMIUM,XIRECS,9993.0,5,-2,49965.0
858600,,,ASH_COATED_OSMIUM,XIRECS,9993.0,5,-2,49965.0
858600,,,ASH_COATED_OSMIUM,XIRECS,9993.0,5,-2,49965.0
867300,,,ASH_COATED_OSMIUM,XIRECS,9997.0,8,-2,79976.0
874800,,,ASH_COATED_OSMIUM,XIRECS,10013.0,2,-2,20026.0
876400,,,ASH_COATED_OSMIUM,XIRECS,10013.0,2,-2,20026.0
878100,,,ASH_COATED_OSMIUM,XIRECS,10012.0,4,-2,40048.0
891300,,,ASH_COATED_OSMIUM,XIRECS,10008.0,10,-2,100080.0
892800,,,ASH_COATED_OSMIUM,XIRECS,10008.0,5,-2,50040.0
895700,,,ASH_COATED_OSMIUM,XIRECS,10010.0,4,-2,40040.0
898400,,,ASH_COATED_OSMIUM,XIRECS,9995.0,9,-2,89955.0
901700,,,ASH_COATED_OSMIUM,XIRECS,9993.0,3,-2,29979.0
902500,,,ASH_COATED_OSMIUM,XIRECS,9994.0,4,-2,39976.0
902700,,,ASH_COATED_OSMIUM,XIRECS,9995.0,3,-2,29985.0
903500,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,-2,49970.0
905800,,,ASH_COATED_OSMIUM,XIRECS,9995.0,2,-2,19990.0
906100,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,-2,60060.0
910600,,,ASH_COATED_OSMIUM,XIRECS,9994.0,7,-2,69958.0
914300,,,ASH_COATED_OSMIUM,XIRECS,9993.0,4,-2,39972.0
917400,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,-2,49970.0
923300,,,ASH_COATED_OSMIUM,XIRECS,10006.0,3,-2,30018.0
924600,,,ASH_COATED_OSMIUM,XIRECS,9996.0,3,-2,29988.0
931300,,,ASH_COATED_OSMIUM,XIRECS,10013.0,8,-2,80104.0
932500,,,ASH_COATED_OSMIUM,XIRECS,9995.0,8,-2,79960.0
933500,,,ASH_COATED_OSMIUM,XIRECS,10013.0,9,-2,90117.0
933700,,,ASH_COATED_OSMIUM,XIRECS,10012.0,6,-2,60072.0
936100,,,ASH_COATED_OSMIUM,XIRECS,9995.0,4,-2,39980.0
940100,,,ASH_COATED_OSMIUM,XIRECS,9999.0,10,-2,99990.0
940600,,,ASH_COATED_OSMIUM,XIRECS,9999.0,6,-2,59994.0
943100,,,ASH_COATED_OSMIUM,XIRECS,9999.0,6,-2,59994.0
943600,,,ASH_COATED_OSMIUM,XIRECS,10004.0,2,-2,20008.0
943900,,,ASH_COATED_OSMIUM,XIRECS,9998.0,5,-2,49990.0
946000,,,ASH_COATED_OSMIUM,XIRECS,9998.0,5,-2,49990.0
951300,,,ASH_COATED_OSMIUM,XIRECS,9995.0,6,-2,59970.0
956100,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,-2,60060.0
957400,,,ASH_COATED_OSMIUM,XIRECS,10006.0,4,-2,40024.0
959400,,,ASH_COATED_OSMIUM,XIRECS,10006.0,4,-2,40024.0
960200,,,ASH_COATED_OSMIUM,XIRECS,9989.0,6,-2,59934.0
963200,,,ASH_COATED_OSMIUM,XIRECS,10005.0,6,-2,60030.0
964800,,,ASH_COATED_OSMIUM,XIRECS,10006.0,6,-2,60036.0
966000,,,ASH_COATED_OSMIUM,XIRECS,9987.0,6,-2,59922.0
967000,,,ASH_COATED_OSMIUM,XIRECS,10004.0,8,-2,80032.0
973400,,,ASH_COATED_OSMIUM,XIRECS,9986.0,8,-2,79888.0
973700,,,ASH_COATED_OSMIUM,XIRECS,10002.0,2,-2,20004.0
974900,,,ASH_COATED_OSMIUM,XIRECS,9986.0,6,-2,59916.0
976500,,,ASH_COATED_OSMIUM,XIRECS,9985.0,6,-2,59910.0
977100,,,ASH_COATED_OSMIUM,XIRECS,10001.0,7,-2,70007.0
980800,,,ASH_COATED_OSMIUM,XIRECS,10000.0,3,-2,30000.0
988000,,,ASH_COATED_OSMIUM,XIRECS,9981.0,4,-2,39924.0
992000,,,ASH_COATED_OSMIUM,XIRECS,9983.0,4,-2,39932.0
994200,,,ASH_COATED_OSMIUM,XIRECS,10002.0,2,-2,20004.0
995300,,,ASH_COATED_OSMIUM,XIRECS,10001.0,6,-2,60006.0
1000,,,INTARIAN_PEPPER_ROOT,XIRECS,9995.0,7,-2,69965.0
4000,,,INTARIAN_PEPPER_ROOT,XIRECS,10007.0,7,-2,70049.0
10500,,,INTARIAN_PEPPER_ROOT,XIRECS,10013.0,5,-2,50065.0
12600,,,INTARIAN_PEPPER_ROOT,XIRECS,10018.0,3,-2,30054.0
15000,,,INTARIAN_PEPPER_ROOT,XIRECS,10021.0,7,-2,70147.0
15600,,,INTARIAN_PEPPER_ROOT,XIRECS,10021.0,3,-2,30063.0
20200,,,INTARIAN_PEPPER_ROOT,XIRECS,10026.0,6,-2,60156.0
21500,,,INTARIAN_PEPPER_ROOT,XIRECS,10027.0,4,-2,40108.0
22600,,,INTARIAN_PEPPER_ROOT,XIRECS,10019.0,3,-2,30057.0
22600,,,INTARIAN_PEPPER_ROOT,XIRECS,10019.0,4,-2,40076.0
28200,,,INTARIAN_PEPPER_ROOT,XIRECS,10034.0,6,-2,60204.0
29300,,,INTARIAN_PEPPER_ROOT,XIRECS,10021.0,6,-2,60126.0
29400,,,INTARIAN_PEPPER_ROOT,XIRECS,10035.0,7,-2,70245.0
32800,,,INTARIAN_PEPPER_ROOT,XIRECS,10038.0,3,-2,30114.0
35200,,,INTARIAN_PEPPER_ROOT,XIRECS,10032.0,5,-2,50160.0
37900,,,INTARIAN_PEPPER_ROOT,XIRECS,10040.0,4,-2,40160.0
38600,,,INTARIAN_PEPPER_ROOT,XIRECS,10033.0,6,-2,60198.0
42500,,,INTARIAN_PEPPER_ROOT,XIRECS,10037.0,3,-2,30111.0
45900,,,INTARIAN_PEPPER_ROOT,XIRECS,10038.0,6,-2,60228.0
46400,,,INTARIAN_PEPPER_ROOT,XIRECS,10049.0,4,-2,40196.0
52900,,,INTARIAN_PEPPER_ROOT,XIRECS,10049.0,6,-2,60294.0
53000,,,INTARIAN_PEPPER_ROOT,XIRECS,10049.0,6,-2,60294.0
53800,,,INTARIAN_PEPPER_ROOT,XIRECS,10048.0,4,-2,40192.0
55300,,,INTARIAN_PEPPER_ROOT,XIRECS,10052.0,7,-2,70364.0
57200,,,INTARIAN_PEPPER_ROOT,XIRECS,10060.0,8,-2,80480.0
60900,,,INTARIAN_PEPPER_ROOT,XIRECS,10066.0,6,-2,60396.0
61700,,,INTARIAN_PEPPER_ROOT,XIRECS,10064.0,5,-2,50320.0
64800,,,INTARIAN_PEPPER_ROOT,XIRECS,10059.0,7,-2,70413.0
72400,,,INTARIAN_PEPPER_ROOT,XIRECS,10067.0,5,-2,50335.0
73400,,,INTARIAN_PEPPER_ROOT,XIRECS,10079.0,3,-2,30237.0
86600,,,INTARIAN_PEPPER_ROOT,XIRECS,10083.0,3,-2,30249.0
88100,,,INTARIAN_PEPPER_ROOT,XIRECS,10094.0,6,-2,60564.0
89000,,,INTARIAN_PEPPER_ROOT,XIRECS,10095.0,6,-2,60570.0
91200,,,INTARIAN_PEPPER_ROOT,XIRECS,10086.0,5,-2,50430.0
91900,,,INTARIAN_PEPPER_ROOT,XIRECS,10084.0,7,-2,70588.0
98600,,,INTARIAN_PEPPER_ROOT,XIRECS,10101.0,3,-2,30303.0
102000,,,INTARIAN_PEPPER_ROOT,XIRECS,10096.0,7,-2,70672.0
108200,,,INTARIAN_PEPPER_ROOT,XIRECS,10114.0,6,-2,60684.0
114500,,,INTARIAN_PEPPER_ROOT,XIRECS,10120.0,4,-2,40480.0
117700,,,INTARIAN_PEPPER_ROOT,XIRECS,10114.0,8,-2,80912.0
123300,,,INTARIAN_PEPPER_ROOT,XIRECS,10129.0,4,-2,40516.0
129400,,,INTARIAN_PEPPER_ROOT,XIRECS,10132.0,5,-2,50660.0
130000,,,INTARIAN_PEPPER_ROOT,XIRECS,10124.0,4,-2,40496.0
131400,,,INTARIAN_PEPPER_ROOT,XIRECS,10139.0,5,-2,50695.0
134600,,,INTARIAN_PEPPER_ROOT,XIRECS,10129.0,5,-2,50645.0
136200,,,INTARIAN_PEPPER_ROOT,XIRECS,10139.0,7,-2,70973.0
141800,,,INTARIAN_PEPPER_ROOT,XIRECS,10136.0,5,-2,50680.0
144100,,,INTARIAN_PEPPER_ROOT,XIRECS,10136.0,3,-2,30408.0
148600,,,INTARIAN_PEPPER_ROOT,XIRECS,10154.0,7,-2,71078.0
149300,,,INTARIAN_PEPPER_ROOT,XIRECS,10144.0,3,-2,30432.0
155500,,,INTARIAN_PEPPER_ROOT,XIRECS,10152.0,4,-2,40608.0
156300,,,INTARIAN_PEPPER_ROOT,XIRECS,10151.0,3,-2,30453.0
156800,,,INTARIAN_PEPPER_ROOT,XIRECS,10159.0,3,-2,30477.0
159700,,,INTARIAN_PEPPER_ROOT,XIRECS,10156.0,7,-2,71092.0
165400,,,INTARIAN_PEPPER_ROOT,XIRECS,10171.0,4,-2,40684.0
169300,,,INTARIAN_PEPPER_ROOT,XIRECS,10164.0,3,-2,30492.0
175000,,,INTARIAN_PEPPER_ROOT,XIRECS,10181.0,3,-2,30543.0
178600,,,INTARIAN_PEPPER_ROOT,XIRECS,10175.0,4,-2,40700.0
184500,,,INTARIAN_PEPPER_ROOT,XIRECS,10190.0,7,-2,71330.0
184900,,,INTARIAN_PEPPER_ROOT,XIRECS,10177.0,3,-2,30531.0
185600,,,INTARIAN_PEPPER_ROOT,XIRECS,10191.0,5,-2,50955.0
189700,,,INTARIAN_PEPPER_ROOT,XIRECS,10192.0,6,-2,61152.0
190200,,,INTARIAN_PEPPER_ROOT,XIRECS,10196.0,3,-2,30588.0
193900,,,INTARIAN_PEPPER_ROOT,XIRECS,10199.0,6,-2,61194.0
202400,,,INTARIAN_PEPPER_ROOT,XIRECS,10197.0,6,-2,61182.0
203300,,,INTARIAN_PEPPER_ROOT,XIRECS,10198.0,6,-2,61188.0
205000,,,INTARIAN_PEPPER_ROOT,XIRECS,10208.0,7,-2,71456.0
206100,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,6,-2,61218.0
206400,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,4,-2,40812.0
207300,,,INTARIAN_PEPPER_ROOT,XIRECS,10202.0,5,-2,51010.0
208200,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,7,-2,71421.0
208700,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,4,-2,40812.0
210300,,,INTARIAN_PEPPER_ROOT,XIRECS,10216.0,5,-2,51080.0
212300,,,INTARIAN_PEPPER_ROOT,XIRECS,10218.0,6,-2,61308.0
218400,,,INTARIAN_PEPPER_ROOT,XIRECS,10213.0,7,-2,71491.0
219700,,,INTARIAN_PEPPER_ROOT,XIRECS,10225.0,3,-2,30675.0
219900,,,INTARIAN_PEPPER_ROOT,XIRECS,10214.0,3,-2,30642.0
221200,,,INTARIAN_PEPPER_ROOT,XIRECS,10218.0,8,-2,81744.0
221600,,,INTARIAN_PEPPER_ROOT,XIRECS,10227.0,6,-2,61362.0
225400,,,INTARIAN_PEPPER_ROOT,XIRECS,10228.0,3,-2,30684.0
226400,,,INTARIAN_PEPPER_ROOT,XIRECS,10232.0,5,-2,51160.0
231300,,,INTARIAN_PEPPER_ROOT,XIRECS,10234.0,7,-2,71638.0
231500,,,INTARIAN_PEPPER_ROOT,XIRECS,10226.0,5,-2,51130.0
231600,,,INTARIAN_PEPPER_ROOT,XIRECS,10237.0,4,-2,40948.0
234600,,,INTARIAN_PEPPER_ROOT,XIRECS,10229.0,5,-2,51145.0
235900,,,INTARIAN_PEPPER_ROOT,XIRECS,10244.0,6,-2,61464.0
241600,,,INTARIAN_PEPPER_ROOT,XIRECS,10247.0,7,-2,71729.0
243300,,,INTARIAN_PEPPER_ROOT,XIRECS,10246.0,4,-2,40984.0
246100,,,INTARIAN_PEPPER_ROOT,XIRECS,10240.0,5,-2,51200.0
248400,,,INTARIAN_PEPPER_ROOT,XIRECS,10257.0,7,-2,71799.0
250000,,,INTARIAN_PEPPER_ROOT,XIRECS,10244.0,5,-2,51220.0
250900,,,INTARIAN_PEPPER_ROOT,XIRECS,10257.0,7,-2,71799.0
253000,,,INTARIAN_PEPPER_ROOT,XIRECS,10249.0,4,-2,40996.0
262700,,,INTARIAN_PEPPER_ROOT,XIRECS,10265.0,3,-2,30795.0
264000,,,INTARIAN_PEPPER_ROOT,XIRECS,10260.0,6,-2,61560.0
265700,,,INTARIAN_PEPPER_ROOT,XIRECS,10274.0,4,-2,41096.0
268700,,,INTARIAN_PEPPER_ROOT,XIRECS,10265.0,5,-2,51325.0
275500,,,INTARIAN_PEPPER_ROOT,XIRECS,10270.0,6,-2,61620.0
282300,,,INTARIAN_PEPPER_ROOT,XIRECS,10277.0,5,-2,51385.0
283000,,,INTARIAN_PEPPER_ROOT,XIRECS,10289.0,5,-2,51445.0
286200,,,INTARIAN_PEPPER_ROOT,XIRECS,10292.0,4,-2,41168.0
288800,,,INTARIAN_PEPPER_ROOT,XIRECS,10283.0,5,-2,51415.0
289000,,,INTARIAN_PEPPER_ROOT,XIRECS,10292.0,5,-2,51460.0
292300,,,INTARIAN_PEPPER_ROOT,XIRECS,10298.0,7,-2,72086.0
295100,,,INTARIAN_PEPPER_ROOT,XIRECS,10292.0,7,-2,72044.0
298900,,,INTARIAN_PEPPER_ROOT,XIRECS,10291.0,3,-2,30873.0
301900,,,INTARIAN_PEPPER_ROOT,XIRECS,10310.0,7,-2,72170.0
311700,,,INTARIAN_PEPPER_ROOT,XIRECS,10317.0,7,-2,72219.0
313600,,,INTARIAN_PEPPER_ROOT,XIRECS,10310.0,4,-2,41240.0
314500,,,INTARIAN_PEPPER_ROOT,XIRECS,10309.0,5,-2,51545.0
314800,,,INTARIAN_PEPPER_ROOT,XIRECS,10311.0,4,-2,41244.0
321000,,,INTARIAN_PEPPER_ROOT,XIRECS,10317.0,6,-2,61902.0
324800,,,INTARIAN_PEPPER_ROOT,XIRECS,10319.0,4,-2,41276.0
326300,,,INTARIAN_PEPPER_ROOT,XIRECS,10321.0,7,-2,72247.0
329100,,,INTARIAN_PEPPER_ROOT,XIRECS,10332.0,6,-2,61992.0
334500,,,INTARIAN_PEPPER_ROOT,XIRECS,10331.0,5,-2,51655.0
336400,,,INTARIAN_PEPPER_ROOT,XIRECS,10342.0,5,-2,51710.0
340200,,,INTARIAN_PEPPER_ROOT,XIRECS,10348.0,3,-2,31044.0
342200,,,INTARIAN_PEPPER_ROOT,XIRECS,10350.0,7,-2,72450.0
344500,,,INTARIAN_PEPPER_ROOT,XIRECS,10339.0,7,-2,72373.0
344500,,,INTARIAN_PEPPER_ROOT,XIRECS,10341.0,8,-2,82728.0
345500,,,INTARIAN_PEPPER_ROOT,XIRECS,10340.0,6,-2,62040.0
346700,,,INTARIAN_PEPPER_ROOT,XIRECS,10338.0,3,-2,31014.0
347100,,,INTARIAN_PEPPER_ROOT,XIRECS,10355.0,7,-2,72485.0
348000,,,INTARIAN_PEPPER_ROOT,XIRECS,10351.0,4,-2,41404.0
349500,,,INTARIAN_PEPPER_ROOT,XIRECS,10344.0,7,-2,72408.0
350200,,,INTARIAN_PEPPER_ROOT,XIRECS,10356.0,5,-2,51780.0
352000,,,INTARIAN_PEPPER_ROOT,XIRECS,10355.0,8,-2,82840.0
357200,,,INTARIAN_PEPPER_ROOT,XIRECS,10352.0,6,-2,62112.0
358100,,,INTARIAN_PEPPER_ROOT,XIRECS,10360.0,7,-2,72520.0
362100,,,INTARIAN_PEPPER_ROOT,XIRECS,10356.0,6,-2,62136.0
363400,,,INTARIAN_PEPPER_ROOT,XIRECS,10358.0,5,-2,51790.0
372700,,,INTARIAN_PEPPER_ROOT,XIRECS,10364.0,3,-2,31092.0
377700,,,INTARIAN_PEPPER_ROOT,XIRECS,10383.0,6,-2,62298.0
382000,,,INTARIAN_PEPPER_ROOT,XIRECS,10388.0,5,-2,51940.0
383600,,,INTARIAN_PEPPER_ROOT,XIRECS,10380.0,3,-2,31140.0
387800,,,INTARIAN_PEPPER_ROOT,XIRECS,10393.0,5,-2,51965.0
388800,,,INTARIAN_PEPPER_ROOT,XIRECS,10383.0,3,-2,31149.0
394900,,,INTARIAN_PEPPER_ROOT,XIRECS,10387.0,7,-2,72709.0
395400,,,INTARIAN_PEPPER_ROOT,XIRECS,10398.0,7,-2,72786.0
396000,,,INTARIAN_PEPPER_ROOT,XIRECS,10390.0,4,-2,41560.0
402600,,,INTARIAN_PEPPER_ROOT,XIRECS,10394.0,3,-2,31182.0
402900,,,INTARIAN_PEPPER_ROOT,XIRECS,10397.0,7,-2,72779.0
403700,,,INTARIAN_PEPPER_ROOT,XIRECS,10395.0,5,-2,51975.0
407200,,,INTARIAN_PEPPER_ROOT,XIRECS,10404.0,7,-2,72828.0
407500,,,INTARIAN_PEPPER_ROOT,XIRECS,10413.0,5,-2,52065.0
410900,,,INTARIAN_PEPPER_ROOT,XIRECS,10417.0,3,-2,31251.0
413000,,,INTARIAN_PEPPER_ROOT,XIRECS,10416.0,3,-2,31248.0
419500,,,INTARIAN_PEPPER_ROOT,XIRECS,10425.0,6,-2,62550.0
430400,,,INTARIAN_PEPPER_ROOT,XIRECS,10422.0,5,-2,52110.0
433200,,,INTARIAN_PEPPER_ROOT,XIRECS,10439.0,7,-2,73073.0
433600,,,INTARIAN_PEPPER_ROOT,XIRECS,10442.0,7,-2,73094.0
434800,,,INTARIAN_PEPPER_ROOT,XIRECS,10441.0,4,-2,41764.0
442400,,,INTARIAN_PEPPER_ROOT,XIRECS,10439.0,8,-2,83512.0
443400,,,INTARIAN_PEPPER_ROOT,XIRECS,10440.0,6,-2,62640.0
457900,,,INTARIAN_PEPPER_ROOT,XIRECS,10452.0,4,-2,41808.0
461000,,,INTARIAN_PEPPER_ROOT,XIRECS,10467.0,5,-2,52335.0
467000,,,INTARIAN_PEPPER_ROOT,XIRECS,10473.0,6,-2,62838.0
468800,,,INTARIAN_PEPPER_ROOT,XIRECS,10463.0,6,-2,62778.0
469100,,,INTARIAN_PEPPER_ROOT,XIRECS,10463.0,3,-2,31389.0
472900,,,INTARIAN_PEPPER_ROOT,XIRECS,10467.0,3,-2,31401.0
473700,,,INTARIAN_PEPPER_ROOT,XIRECS,10468.0,3,-2,31404.0
475500,,,INTARIAN_PEPPER_ROOT,XIRECS,10481.0,7,-2,73367.0
478200,,,INTARIAN_PEPPER_ROOT,XIRECS,10481.0,6,-2,62886.0
481300,,,INTARIAN_PEPPER_ROOT,XIRECS,10490.0,4,-2,41960.0
487400,,,INTARIAN_PEPPER_ROOT,XIRECS,10493.0,6,-2,62958.0
489600,,,INTARIAN_PEPPER_ROOT,XIRECS,10486.0,6,-2,62916.0
501200,,,INTARIAN_PEPPER_ROOT,XIRECS,10507.0,5,-2,52535.0
502300,,,INTARIAN_PEPPER_ROOT,XIRECS,10497.0,3,-2,31491.0
505500,,,INTARIAN_PEPPER_ROOT,XIRECS,10511.0,5,-2,52555.0
507600,,,INTARIAN_PEPPER_ROOT,XIRECS,10513.0,3,-2,31539.0
508100,,,INTARIAN_PEPPER_ROOT,XIRECS,10511.0,6,-2,63066.0
509500,,,INTARIAN_PEPPER_ROOT,XIRECS,10504.0,5,-2,52520.0
511400,,,INTARIAN_PEPPER_ROOT,XIRECS,10508.0,3,-2,31524.0
512000,,,INTARIAN_PEPPER_ROOT,XIRECS,10506.0,3,-2,31518.0
514700,,,INTARIAN_PEPPER_ROOT,XIRECS,10509.0,7,-2,73563.0
520500,,,INTARIAN_PEPPER_ROOT,XIRECS,10515.0,6,-2,63090.0
522200,,,INTARIAN_PEPPER_ROOT,XIRECS,10516.0,6,-2,63096.0
523000,,,INTARIAN_PEPPER_ROOT,XIRECS,10519.0,8,-2,84152.0
526200,,,INTARIAN_PEPPER_ROOT,XIRECS,10523.0,3,-2,31569.0
528000,,,INTARIAN_PEPPER_ROOT,XIRECS,10524.0,4,-2,42096.0
530100,,,INTARIAN_PEPPER_ROOT,XIRECS,10533.0,6,-2,63198.0
533500,,,INTARIAN_PEPPER_ROOT,XIRECS,10528.0,7,-2,73696.0
533800,,,INTARIAN_PEPPER_ROOT,XIRECS,10540.0,6,-2,63240.0
535700,,,INTARIAN_PEPPER_ROOT,XIRECS,10532.0,5,-2,52660.0
537900,,,INTARIAN_PEPPER_ROOT,XIRECS,10540.0,6,-2,63240.0
543000,,,INTARIAN_PEPPER_ROOT,XIRECS,10546.0,7,-2,73822.0
545000,,,INTARIAN_PEPPER_ROOT,XIRECS,10551.0,7,-2,73857.0
546800,,,INTARIAN_PEPPER_ROOT,XIRECS,10553.0,7,-2,73871.0
547100,,,INTARIAN_PEPPER_ROOT,XIRECS,10543.0,5,-2,52715.0
547700,,,INTARIAN_PEPPER_ROOT,XIRECS,10553.0,7,-2,73871.0
550400,,,INTARIAN_PEPPER_ROOT,XIRECS,10559.0,7,-2,73913.0
560900,,,INTARIAN_PEPPER_ROOT,XIRECS,10567.0,7,-2,73969.0
570300,,,INTARIAN_PEPPER_ROOT,XIRECS,10565.0,4,-2,42260.0
571800,,,INTARIAN_PEPPER_ROOT,XIRECS,10574.0,3,-2,31722.0
574400,,,INTARIAN_PEPPER_ROOT,XIRECS,10577.0,6,-2,63462.0
575600,,,INTARIAN_PEPPER_ROOT,XIRECS,10570.0,5,-2,52850.0
583100,,,INTARIAN_PEPPER_ROOT,XIRECS,10589.0,5,-2,52945.0
585300,,,INTARIAN_PEPPER_ROOT,XIRECS,10580.0,7,-2,74060.0
586100,,,INTARIAN_PEPPER_ROOT,XIRECS,10592.0,6,-2,63552.0
586900,,,INTARIAN_PEPPER_ROOT,XIRECS,10581.0,6,-2,63486.0
590600,,,INTARIAN_PEPPER_ROOT,XIRECS,10596.0,5,-2,52980.0
593300,,,INTARIAN_PEPPER_ROOT,XIRECS,10588.0,3,-2,31764.0
597300,,,INTARIAN_PEPPER_ROOT,XIRECS,10603.0,3,-2,31809.0
597600,,,INTARIAN_PEPPER_ROOT,XIRECS,10592.0,4,-2,42368.0
601400,,,INTARIAN_PEPPER_ROOT,XIRECS,10596.0,6,-2,63576.0
601700,,,INTARIAN_PEPPER_ROOT,XIRECS,10610.0,3,-2,31830.0
609200,,,INTARIAN_PEPPER_ROOT,XIRECS,10618.0,3,-2,31854.0
610400,,,INTARIAN_PEPPER_ROOT,XIRECS,10613.0,7,-2,74291.0
611200,,,INTARIAN_PEPPER_ROOT,XIRECS,10608.0,4,-2,42432.0
612600,,,INTARIAN_PEPPER_ROOT,XIRECS,10604.0,5,-2,53020.0
613000,,,INTARIAN_PEPPER_ROOT,XIRECS,10621.0,3,-2,31863.0
613900,,,INTARIAN_PEPPER_ROOT,XIRECS,10620.0,5,-2,53100.0
614900,,,INTARIAN_PEPPER_ROOT,XIRECS,10611.0,5,-2,53055.0
615400,,,INTARIAN_PEPPER_ROOT,XIRECS,10610.0,5,-2,53050.0
625500,,,INTARIAN_PEPPER_ROOT,XIRECS,10631.0,3,-2,31893.0
628300,,,INTARIAN_PEPPER_ROOT,XIRECS,10622.0,5,-2,53110.0
628400,,,INTARIAN_PEPPER_ROOT,XIRECS,10620.0,6,-2,63720.0
628700,,,INTARIAN_PEPPER_ROOT,XIRECS,10631.0,5,-2,53155.0
631400,,,INTARIAN_PEPPER_ROOT,XIRECS,10637.0,4,-2,42548.0
636400,,,INTARIAN_PEPPER_ROOT,XIRECS,10642.0,3,-2,31926.0
639200,,,INTARIAN_PEPPER_ROOT,XIRECS,10631.0,3,-2,31893.0
640500,,,INTARIAN_PEPPER_ROOT,XIRECS,10646.0,7,-2,74522.0
644600,,,INTARIAN_PEPPER_ROOT,XIRECS,10639.0,6,-2,63834.0
648000,,,INTARIAN_PEPPER_ROOT,XIRECS,10654.0,3,-2,31962.0
650300,,,INTARIAN_PEPPER_ROOT,XIRECS,10644.0,7,-2,74508.0
652900,,,INTARIAN_PEPPER_ROOT,XIRECS,10659.0,3,-2,31977.0
654100,,,INTARIAN_PEPPER_ROOT,XIRECS,10646.0,4,-2,42584.0
654200,,,INTARIAN_PEPPER_ROOT,XIRECS,10660.0,3,-2,31980.0
655500,,,INTARIAN_PEPPER_ROOT,XIRECS,10652.0,6,-2,63912.0
659100,,,INTARIAN_PEPPER_ROOT,XIRECS,10655.0,4,-2,42620.0
662300,,,INTARIAN_PEPPER_ROOT,XIRECS,10668.0,4,-2,42672.0
662600,,,INTARIAN_PEPPER_ROOT,XIRECS,10659.0,3,-2,31977.0
